,pc_1,pc_2,pc_3,label
54,1.6335947237169883,-0.0836135337929944,0.019833891404792796,1
55,1.6305991328271952,-0.09194314817272177,0.02383656408247287,1
56,0.0364272946519839,-0.041571113651306744,0.022410087094426812,1
57,1.33016869473503,-0.1593202679896838,0.04509446212972621,1
58,1.2987912696128079,0.046145677592156514,-0.04947211117535247,1
59,1.2977053005543637,0.035771054109165056,-0.04709932622001162,1
60,0.021708412616390546,0.15719416679886267,-0.022947783996849196,1
61,1.2939254292805416,0.016817727597700137,-0.04017301114170011,1
62,1.2925395440715817,0.006691634537371172,-0.038340674279849954,1
63,1.2914535009926542,-0.003682965634135659,-0.03596832401835815,1
64,1.2903672950576885,-0.01405751451691871,-0.03359693014780681,1
65,1.289280943113862,-0.0244320174167082,-0.031226393731201254,1
66,1.2881944597620576,-0.03480647893180313,-0.02885662902314741,1
67,1.2871078577191797,-0.04518090306717438,-0.026487561342172217,1
68,1.2860211481125137,-0.05555529332717072,-0.024119125341987492,1
69,1.2849343407205873,-0.06592965279137143,-0.021751263597066247,1
70,1.2838474441715126,-0.07630398417705347,-0.01938392543782687,1
71,1.2827604661073269,-0.08667828989094635,-0.017017065985496193,1
72,1.2816734133209606,-0.09705257207236578,-0.014650645347832555,1
73,0.34165759952132313,0.10537416575055725,-0.2164957748341214,1
74,1.2778973416075705,-0.11600709519039752,-0.007702016911033823,1
75,0.38929022809879915,0.14545190823452248,0.1328473965720306,1
76,1.2765103502715507,-0.12613283989492996,-0.0058761759083944265,1
77,1.275423315651514,-0.13650712779752422,-0.0035096485868511425,1
78,1.2743362181805797,-0.14688139590630275,-0.001143490364488727,1
79,1.2732490623480954,-0.15725564563511063,0.001222325122919986,1
80,1.2721618522257976,-0.16762987826627,0.0035878217871155825,1
81,0.09461421891578467,0.19164301564676062,0.055512481331565534,1
82,0.07697268615097379,0.27595916394890235,0.015839763462955597,1
83,0.4649129235810176,0.3772489957817308,0.020855557290209225,1
84,0.3913916738664658,0.21074008636163086,-0.17234855205511213,1
85,0.10746627616509705,0.028940068085437358,-0.19363671483108089,1
86,0.3918696690435321,0.03308289765534354,-0.09355837085017735,1
87,0.43764987496388513,-0.0214692908173738,-0.2318800991956499,1
88,0.2763205148097384,-0.07323471463603445,-0.026083653921402408,1
89,0.036036394622819684,-0.03790335065282562,0.15049297539706474,1
90,0.3698936802128195,0.1946429005977843,-0.03496647139168489,1
91,0.6021149187218454,0.1730590983356862,-0.1440730719149792,1
92,0.9257656105240343,-0.13741328321609148,-0.08445604540101445,1
93,0.013431780305644118,0.26342770741816235,-0.22237205599900445,1
94,0.6001871899501264,0.1634492191805707,-0.1417609700257176,1
95,0.9643176422158263,-0.18476962393711205,-0.14297586616471053,1
96,0.9834582065931777,-0.17624077415976,-0.11203410743211518,1
97,0.9471588028307802,-0.21344034738960524,-0.17342775570793742,1
98,0.9547315501909948,-0.2107133999073037,-0.13939037372454693,1
99,0.9538251672017707,-0.18743622246475017,-0.028298309170064647,1
100,0.9513407231146496,-0.18119953661789345,-0.03321823674767188,1
101,0.9855609439677163,-0.20850154075052577,-0.11809032936711011,1
102,0.5113703739503875,0.023258934223005727,-0.11977793582342271,1
103,0.050026545152381544,0.15652658214691967,-0.15303728817993068,1
104,0.03288094092335271,0.08868609493210099,0.044264291156449725,1
105,0.07626284581525121,0.22477421672171366,-0.03226760276565971,1
106,0.5407015988645149,0.17316059266512013,-0.0423266118590944,1
107,0.5726789021444021,0.1250644734114656,-0.09170740684835908,1
108,1.5222087398448128,0.04429633041111512,-0.2601662085359244,1
109,0.7368233337742376,0.22528485887661723,0.023431226120325468,1
110,0.8074602604407112,0.17200379480093675,-0.13852725377001282,1
111,1.5038147780974933,0.007994856693649573,-0.020261625420519198,1
112,1.6236660163741086,-0.010863317690289047,-0.15019833545178832,1
113,1.6034254509979127,-0.04072878257639554,-0.19534938898591847,1
114,1.5951496683680608,-0.03924390177901872,-0.28618394647191453,1
115,1.5671061334894023,-0.02918002690901864,-0.030835239102645046,1
116,1.62787672166696,-0.04080535879168443,-0.0317374128698475,1
117,1.5910976615658599,-0.092285289114709,-0.19861579360954124,1
118,1.6005269350429745,-0.08152100721860736,-0.19776861938897378,1
119,1.5873728220875933,-0.08583768610005085,-0.266356613583206,1
120,1.5826775387723435,-0.06570634559977327,-0.03187702090370162,1
121,1.6104094774419149,-0.10907779803257958,-0.19342728753311028,1
122,1.6084825100861495,-0.1276430653130741,-0.17898864644620605,1
123,1.5912455292962464,-0.13730037578081067,-0.25640444563553944,1
124,1.5755909349662065,-0.12476136506205461,-0.0035539614046998214,1
125,1.6021965666490943,-0.1687168278423594,-0.1832682467316039,1
126,1.6138181278787462,-0.17732718661334942,-0.14171573881679625,1
127,1.6053056612260537,-0.1857369098508334,-0.137378954078593,1
128,1.5517250416827917,-0.19006064331896014,-0.16797179215349092,1
129,1.4999756914705327,-0.14646967981435538,-0.037660753395942874,1
130,1.551270487772427,-0.17994481037277163,-0.035573918541993606,1
131,1.5961409887326503,-0.23879390041158435,-0.12031913849275483,1
132,1.6230894340419946,-0.19008258359037775,-0.09076691920402946,1
133,0.4235164780738153,-0.01206874583962961,0.05463789565837152,1
134,1.6071146396962437,-0.18399459457980238,-0.07002606471885096,1
135,0.7840995418212624,0.1431121156617575,-0.18041224507703227,1
136,0.4362319668542051,-0.056369842197113114,-0.11362254446033772,1
137,0.7644379137296783,0.12737534762168234,-0.13983021836858653,1
138,1.5678179348585084,-0.1469806847802557,-0.15032641135619074,1
139,1.4882872756314574,-0.10452393121244463,0.005909432304680226,1
140,0.756982235569046,0.16612170881387225,-0.11003117171161943,1
141,0.522355257710569,0.1189609428340664,-0.10655168256965952,1
142,0.5026871617330195,0.14939683977809762,-0.0633978783502298,1
143,1.0347672193619413,0.26440199924520474,-0.09171732338895397,1
144,1.0495573571145833,0.23833855761399383,-0.09829086585629265,1
145,0.35769502016671473,-0.11651252858197324,0.035208899649743254,1
146,0.5769519352654228,0.15406435811564612,-0.19861945929531358,1
147,0.37977317913941,0.11250994333148197,-0.09881488766011837,1
148,0.7646678755795095,0.15004915471329938,-0.12842217737233108,1
149,-0.0685130081601979,-0.1284551307895814,-0.11078261973846372,1
150,0.34144157218788374,0.16612927536734742,0.01668586959409072,1
151,-0.01341435029397709,0.14942764627495034,-0.043445284803079444,1
152,0.3851394670458217,0.13087146147875467,-0.083772662232966,1
153,0.3269670897947717,0.21689314321386177,0.016183680811092404,1
154,0.3731922050596685,0.17954507750422244,-0.08968426901077703,1
155,0.01070770453097601,0.10679501424213027,-0.11266259087302662,1
156,0.009469602404925403,0.04189845597387873,-0.06297797440045798,1
157,-0.012194363327485504,0.05463138536870272,0.0062199494731957315,1
158,0.3800575663003259,0.025507518735977043,-0.14865697655618967,1
159,0.37162249363098626,0.02522406572245067,-0.10705557155466945,1
160,0.046889311762229005,0.21077700529659898,-0.05967523802819066,1
161,-0.03479215244379008,0.11525362831113095,-0.17142723955743325,1
162,0.32165030096328645,0.14432023196708926,-0.006792876156616373,1
163,0.28166568359372124,-0.05896456740267777,-0.22441468637256493,1
164,0.7605877473057693,0.10847836926427662,-0.13372695441897997,1
165,0.7592091026096264,0.09834999592828339,-0.13185209680741303,1
166,0.7581290963142631,0.08797349457505095,-0.12944429483559905,1
167,0.7570479811164864,0.07759734245166656,-0.1270430050215825,1
168,0.755965964935497,0.06722147407753337,-0.12464700633577676,1
169,0.009838009025924565,0.2814511693769,-0.1862329930604798,1
170,0.0178470583290895,0.2704731980679335,0.21437703995541973,1
171,0.4081039641911694,-0.022649721977821054,0.23970382132401105,1
172,-0.03396508114910417,-0.21425560218561984,-0.10070108636061573,1
173,0.3408265909135754,-0.01321780997483213,-0.08393357400549746,1
174,0.36307105787630295,0.2736343527413654,0.13584649231121002,1
175,0.38309305568313645,0.16207526065711175,-0.2798308458721408,1
176,0.29274821766596665,0.040630203226052757,0.022215623973962505,1
177,0.000653837062460652,-0.0607275540301239,-0.13833459345366284,1
178,1.019465223365767,0.20229255759060927,-0.198341555822781,1
179,1.0453015744727152,0.22812047148215475,-0.09844679783088092,1
180,1.0338058448567173,0.25218786049379555,-0.07410937990099184,1
181,1.034323573371386,0.23704714745606462,-0.07153368222186914,1
182,0.004634681427920585,0.2545527016587186,-0.15319804534190565,1
183,0.42620481803579774,-0.09201741670385502,-0.022752704273213666,1
184,1.0187562463978737,0.1774905791874995,-0.12714452260206888,1
185,1.070564435577955,0.20264914715541757,-0.010779366616318608,1
186,0.5393754221121135,-0.026141882110292745,-0.04735158802356137,1
187,0.5349333513621631,0.29776405613377893,-0.0568020252313653,1
188,0.5495531728868766,-0.0809074068330235,-0.1092301837402583,1
189,0.48436557869151226,-0.08664300902879547,0.011087976821678933,1
190,1.0175480777755774,0.22822875182385077,-0.18965545356835836,1
191,0.5876941428257839,0.44667365698145484,0.08685760633554572,1
192,0.05311566558253013,0.3597075303842407,0.012408605266062465,1
193,0.3935796901315814,0.13838954052127328,-0.004705217599438468,1
194,-0.014883336651301367,0.12645083362075385,-0.14110516651678207,1
195,0.41892238793701786,0.08578321351718311,-0.1490660939825367,1
196,0.5844406644767897,0.2876112123003355,-0.06442098516813208,1
197,0.6255013944380924,0.15523917239337806,-0.020551928497444093,1
198,0.412962895222854,0.005518578710582951,0.0939932465131995,1
199,0.4075971489367339,-0.0045026261962668665,0.1561947940559818,1
200,0.356666717025949,0.2932510747692322,-0.09077953379109309,1
201,0.3067471498976002,0.0372378191835389,-0.11251808223219324,1
202,0.7254907588196188,0.09824807063475974,-0.16530248952077162,1
203,0.695067079097315,0.0630955263871783,-0.14446564903024275,1
204,0.4053370769311081,-0.095937166284761,-0.20626597291115126,1
205,0.3407220236496934,0.11223854459276389,0.03160469566456051,1
206,0.41881250387075875,0.17639662009601745,-0.06825613096515339,1
207,0.43722429723184014,0.10910108991764939,-0.24691575560442117,1
208,0.01653849899373724,0.07583881819973566,-0.03762918343583509,1
209,0.8748545032024422,0.17766206481839908,-0.08625433456635873,1
210,0.7519635007103708,0.006006703071205746,-0.2517595338761055,1
211,0.015022502038231193,-0.034626611020439284,-0.268844149715806,1
212,0.8210361909567746,0.1097784219348067,-0.31404934257245276,1
213,0.42115483263775066,0.16213871653344777,0.011301507077952805,1
214,0.009600556915567025,0.3309163202867756,-0.056572223973209025,1
215,0.016509165022167337,0.16520247022421822,-0.03580863363899626,1
216,0.7832216202129613,-0.010631307537081173,-0.27724423430521766,1
217,-0.021821773312524603,-0.11640295664254713,0.16403002956572407,1
218,0.41507741228222045,0.14243453378100607,-0.03140273422314616,1
219,-0.0030262571727551176,0.036147548126746865,0.05208372825758566,1
220,0.35118935090845754,-0.07903585890187709,-0.07683403431061585,1
221,0.39698128684319994,0.15735752531363104,0.14695330149753064,1
222,0.4313319379513546,0.11298000456617446,0.004363828399309655,1
223,-0.024417538315936904,0.06440619988278401,-0.11173889706522831,1
224,-0.04059837429863711,-0.005338272976669949,0.09938897169060497,1
225,0.7747435949906928,0.28566302475419375,0.007580645729564292,1
226,0.7747435949906928,0.28566302475419375,0.007580645729564292,1
227,0.7747435949906928,0.28566302475419375,0.007580645729564292,1
228,0.7747435949906928,0.28566302475419375,0.007580645729564292,1
229,0.7747435949906928,0.28566302475419375,0.007580645729564292,1
230,0.7747435949906928,0.28566302475419375,0.007580645729564292,1
231,-0.03497042597039122,0.032261422930931954,0.13394783846865965,1
232,0.016111567059664055,0.24392129910074734,0.04925478549104744,1
233,0.5180963093491344,0.23069049930430058,-0.096620795482067,1
234,0.40160433478496277,-0.1553146498600839,0.10963662157293476,1
235,0.4312155156015391,-0.19507759385659984,-0.03299376524096245,1
236,0.4378829986297289,-0.07892932214755818,-0.020391384713563943,1
237,0.02012303571721141,0.15461756139379584,-0.20403133763752151,1
238,0.556694117964005,0.2022055311807935,-0.13868715928274006,1
239,0.5605462703251688,0.18627785711236797,-0.1484610425079739,1
240,0.02734139511986657,0.256185335530625,0.057561721486749436,1
241,0.36091365165524397,-0.05961807100442266,0.20932708197800606,1
242,0.35751012024424045,0.2660702224238939,-0.12427447505503515,1
243,0.3840385952827333,0.1302699109830133,-0.25584913235585066,1
244,-0.04448611698776593,0.13324172579693777,-0.02998574062869342,1
245,0.038507011212591986,0.054382219164600294,-0.1317120663199459,1
246,0.8335610550091072,0.01575531235123035,-0.017452067944815658,1
247,0.8165657403864143,-0.018110444249198276,-0.19859484243126563,1
248,0.8148767634360322,-0.03120339764396399,-0.19762065191376246,1
249,0.8333778662303382,-0.02806218522435036,-0.09872851646414592,1
250,0.8391842551316172,-0.04459185755312665,-0.15761428995221233,1
251,0.02191186085442657,-0.05304973184892087,-0.021479724287002927,1
252,0.011548948694525914,0.19552104324491695,-0.052625109788322084,1
253,0.02645401202059506,0.24523990250028482,0.02477078070335531,1
254,-0.010700120298438528,0.1458703723738847,0.07025713677331502,1
255,-0.054644146946582095,0.21322852630977782,-0.03596278134213782,1
256,0.026308811882392643,-0.030001167982732335,-0.01997448010101671,1
257,0.2613591303930297,0.27749564098646823,0.09955385830995926,1
258,0.039517282455272695,-0.07726846065605741,-0.08245143941287195,1
259,0.8316150565847853,-0.0652711174204648,-0.05975393907824821,1
260,0.327010687087315,0.14013533765472458,-0.20741153560714312,1
261,0.04724421009470129,0.02014024828769932,-0.049460362318814025,1
262,0.3927090310174315,0.1307637528939808,-0.12463277627447969,1
263,0.2508349419000054,0.07677676703483038,0.15757185221976483,1
264,0.7413858807340175,0.062107094184293846,0.13078080715300505,1
265,1.0026965096716762,0.065293086737436,-0.038568301083426286,1
266,1.0026965096716762,0.065293086737436,-0.038568301083426286,1
267,1.0154936013397462,0.054304202156796474,-0.042407676369899776,1
268,1.0154936013397462,0.054304202156796474,-0.042407676369899776,1
269,0.9593911722232025,0.0474321886047064,0.17422167173766737,1
270,-0.025622619128138978,0.20662060963400997,-0.010438403455217663,1
271,0.4075089926072726,-0.07371633049014324,0.01617510032376001,1
272,1.0119788988326959,-0.009055719924039857,-0.0010446136568155089,1
273,1.0119788988326959,-0.009055719924039857,-0.0010446136568155089,1
274,1.0131863083446473,-0.00957700949715672,-0.0032574665622188415,1
275,1.0131863083446473,-0.00957700949715672,-0.0032574665622188415,1
276,0.770263634910768,0.031115828058465807,-0.06718698921272799,1
277,0.7495144329168824,0.025093817465242165,-0.004590490967877926,1
278,0.7500894639499166,0.013272547605404516,-0.006950432290902032,1
279,0.751383408012022,-0.023509314325546912,0.020692943505906964,1
280,0.03586718290513111,0.016981948853219443,0.049258481443638105,1
281,0.10098735567099301,0.16432285520449777,-0.05001187070670222,1
282,0.06477728759997324,0.03695312121070691,0.19873873974292403,1
283,0.7016976919555263,0.005767617582036213,-0.3417413992403193,1
284,0.033466254245131055,-0.0816827740882038,0.25468957016719257,1
285,0.004942578576296486,-0.151557978385899,0.13371724479939204,1
286,0.29741996507968843,-0.07336306286568671,0.274012192783069,1
287,0.6511657922885686,-0.18723519247177633,-0.05458403590982758,1
288,0.019066768423209486,-0.12237145716145147,0.16945793981161586,1
289,0.04912489836535775,0.15054527153051783,0.12962660377410973,1
290,0.31430475727603663,-0.10849883474975669,0.11917429449372777,1
291,0.4524277329880441,-0.2305279741122822,0.11626144678135653,1
292,0.43443217734088385,-0.2746335237179303,0.016109906724924742,1
293,1.5426874623183509,0.12851697934438827,-0.1202075223009454,1
294,1.6125056765059933,0.17627638140389104,0.22934861605432336,1
295,1.6727125130308789,0.08396993095703753,-0.05564924986340908,1
296,1.6731292637977486,0.06900551771491203,-0.09046807450971184,1
297,1.6313638801184143,0.022179322005675614,-0.19064597597481478,1
298,1.6313638801184143,0.022179322005675614,-0.19064597597481478,1
299,1.6167901133201181,0.015785324604389257,-0.1759420143334217,1
300,1.6167901133201181,0.015785324604389257,-0.1759420143334217,1
301,1.642203938145522,0.05546823693817598,0.16980941776812722,1
302,1.6610309739026246,-0.00022929584400842843,-0.04965502040802292,1
303,1.6610309739026246,-0.00022929584400842843,-0.04965502040802292,1
304,1.664314912595035,-0.012831453566917648,-0.146215709652453,1
305,1.664314912595035,-0.012831453566917648,-0.146215709652453,1
306,1.6327775069156036,-0.040214925707346125,0.2563923719441589,1
307,1.6327775069156036,-0.040214925707346125,0.2563923719441589,1
308,1.5947341695003328,-0.028955284476367214,0.04409734129909835,1
309,1.5947341695003328,-0.028955284476367214,0.04409734129909835,1
310,1.6754085232837908,-0.0040254234358557,-0.07379998893646128,1
311,1.5630468748179815,0.01599236551640117,-0.049021681666798274,1
312,1.6090183348660292,0.029360964169463672,0.252247914384308,1
313,1.58368763056017,0.10018695555272322,0.14380850432380277,1
314,1.5785134910345235,0.05843495247091899,0.0847225862124338,1
315,1.5677395389946591,0.05938018866383226,0.12669709046762748,1
316,1.5237164045636413,0.14784347751677698,0.2938506338953686,1
317,1.5237164045636413,0.14784347751677698,0.2938506338953686,1
318,1.5237164045636413,0.14784347751677698,0.2938506338953686,1
319,1.5237164045636413,0.14784347751677698,0.2938506338953686,1
320,1.5609198388846424,0.1064921455567713,0.2070256709500602,1
321,0.07025244671664707,-0.11848371497098188,0.3469438779770604,1
322,0.08240020848707086,-0.30021189093441725,0.2117634685274701,1
323,1.5832088077997484,0.1168760622217303,0.268754400597394,1
324,1.6442444119674904,0.08710425669971898,0.10246322216252672,1
325,0.5657761517884135,-0.30233731982908635,0.054403743026159426,1
326,0.5294233856523316,-0.2201942210022424,0.02325510059243064,1
327,0.4481557890578267,-0.27170144475819663,-0.1827135534925475,1
328,1.6227199568199393,0.0722623388457674,0.08358160784027306,1
329,1.6421394275374137,0.0606011687555859,0.2183394478724033,1
330,1.6369216942974902,0.1996654706602774,0.32885621092378875,1
331,1.5013618245790532,0.2515549994526853,0.3099010968650547,1
332,0.5191035468185189,0.01963870926586946,0.12263116080730613,1
333,1.4868344313397956,0.259287767746777,0.37640637001342436,1
334,0.0155434415566665,0.1034357585103726,0.1325164610942797,1
335,1.5350890051978907,0.4230665596334853,0.5436434029625309,1
336,0.3994326019935712,-0.16377434638261107,0.08625895413034101,1
337,1.5505379112882791,0.47420560039234494,0.3434064418461714,1
338,0.4269560544886279,-0.15483023650327848,0.13993018660340587,1
339,0.9598040540912901,-0.19390870892418113,0.3133205502333858,1
340,1.0131240724442474,-0.22072521916279497,0.029672993725492185,1
341,0.9962068781075736,-0.2055675838625595,0.41408390905715664,1
342,1.5205443436043742,0.46395367018693096,0.2672945660653994,1
343,1.0276842267811765,-0.2647668853303302,0.003020931238756111,1
344,0.9718991554770836,-0.25622394088943296,0.1646728376387283,1
345,0.9474617815981682,-0.3445101161648515,0.23512763295249098,1
346,1.040159948743358,-0.3207464810927736,-0.00946569359422738,1
347,1.03318386743138,-0.33856246695669323,0.004719696393584387,1
348,1.0330718416228648,-0.3495986094848323,0.005844869937128106,1
349,0.3692694527277813,0.027916552002356192,0.09904876039472267,1
350,0.6198549904184733,-0.06794354328458489,0.26159825530728154,1
351,0.6968309894392969,-0.10928138279796272,0.09835693173541225,1
352,0.03774318312550364,-0.20829616079813437,0.2013390079261793,1
353,0.6551239985299324,-0.14498305322995098,-0.034573087258400775,1
354,0.5326835256689505,-0.14561685408774702,0.1778021525635544,1
355,0.18131353591715052,-0.31028126363274117,0.04150492168942383,1
356,0.5313398755661195,-0.10600840848036346,0.024401902081989033,1
357,0.4286748442989657,0.16788369462662092,-0.14515683478893981,1
358,0.5655860542622719,0.17381808696451523,-0.14419246077277648,1
359,0.5642991214425609,0.1635843455932839,-0.14246883936198493,1
360,0.5392042324527081,-0.08822383143777596,-0.006844306131190331,1
361,0.004965341269947381,0.20788212155513972,-0.040862927178307085,1
362,0.4317505586624033,0.10056220127395575,-0.1013826626207135,1
363,1.0106731479884143,-0.15530230570023545,0.06424098628271406,1
364,0.249258401597281,-0.16066745997658913,0.0028144656244836986,1
365,-0.002021133354498357,0.001054442155197531,0.046516685245234175,1
366,0.06040350293929747,0.1252209027851726,-0.08671700460437573,1
367,0.28311009447222246,-0.13162480541266147,0.0697972730197932,1
368,0.3983210647376787,0.07296455086173051,0.1784745602148419,1
369,0.6593176891239609,0.000392978503066656,0.08457640707422968,1
370,0.28888971189489004,0.106084037223597,0.1856142701341891,1
371,0.37738982254887316,0.06327620892253195,0.25484600277999336,1
372,0.03200850799273575,0.03495129040841892,-0.034047959731006466,1
373,0.094944223206422,-0.04115425410379214,-0.06411240264652876,1
374,0.38027956784714684,0.294373551960506,0.13954641676442456,1
375,0.39905580079813624,0.24383103579491516,0.003810693394911339,1
376,0.37720774053727096,0.2586041599695337,0.05642779687161392,1
377,0.4075081312216821,0.19536592149129955,-0.07085146751635375,1
378,0.49286183846564724,0.18733462578786972,-0.05359736475338449,1
379,0.5095108946907595,0.17009693876359192,-0.08811642600581683,1
380,-0.01089614764171058,0.022225669635288676,0.009736195172357999,1
381,0.04221892286902756,-0.0863511223021473,0.08965088858197721,1
382,-0.009405541240617675,-0.022727727277012364,0.006406694514532005,1
383,0.027128178334830874,0.23305347992183995,0.06292907025287373,1
384,0.3760647163394044,-0.08919196771392551,0.004720347558301355,1
385,0.38573452922443974,0.08577478392260089,0.0728768233430262,1
386,0.3838646086161413,-0.02826127658226089,-0.13441168002630857,1
387,0.4463562261396834,-0.01324209649895673,-0.049034662244366936,1
388,0.45095968012872595,-0.05995305261091187,0.03181626776721849,1
389,0.3786484344518716,0.02898826758623623,0.008866317146273372,1
390,0.37463385994570547,-0.09087406415567373,-0.23752330541578626,1
391,-0.016440261248369573,-0.1821732790723643,0.027267353103253837,1
392,0.528103485155868,-0.11758631224863113,0.034967150918601635,1
393,0.5463696842159087,0.18192325988672967,-0.10571753943860475,1
394,0.5567466482842905,0.17400637978457328,-0.08372488242782837,1
395,0.5489815035745049,0.16941120938713233,-0.010188672901807938,1
396,0.17917326996821667,0.02746171600732709,-0.16183100867084918,1
397,0.6530651950691185,-0.149507443338823,-0.1766396424991456,1
398,0.5403729797032761,0.1478173958715123,-0.10366828597940246,1
399,-0.018855151038159455,0.29830905692117815,0.0791641617446026,1
400,0.5575836594351965,0.13163762684312766,-0.08639701945077384,1
401,0.07063989035075062,0.11076686840757712,0.09109259961798954,1
402,0.5659325758003788,0.07505080628798985,-0.02586028739072908,1
403,0.5709025320788363,0.0669606598169268,-0.0762690388434958,1
404,0.015019288297377321,0.08354936079067338,0.002105611272315577,1
405,0.12035186596512236,-0.08204701292252407,0.034732772624798756,1
406,0.36642771353711795,0.08642296271143253,-0.027147654948964317,1
407,0.6161325149201219,-0.12165716243544616,0.03814540287901439,1
408,0.32124285819822535,0.21400045011279106,0.007781506636022315,1
409,0.568135503733299,-0.19390158603140772,0.04066652446866892,1
410,0.013791669407842475,-0.050270836121210534,0.2466442204025129,1
411,0.3723481917309995,0.14947903479632052,0.2101749165651551,1
412,0.5742964721417918,0.2096014824500962,0.2870467889277853,1
413,0.534616346753691,-0.12941431331384567,0.11470146224728278,1
414,0.6813306737183172,0.13829891054241877,0.03255551734656968,1
415,0.6523923946257579,0.11066908236749738,-0.1161821921965366,1
416,0.5697274625385219,0.15362286280430912,0.07059772202635815,1
417,0.5056325797124309,0.2887831236193229,0.06668547871848113,1
418,0.06620580571031177,0.11863968408028423,0.18320385371840212,1
419,0.5755050250580837,0.25716080372153705,-0.17424324345414452,1
420,0.5174993983432917,0.20016483545101915,-0.2833218547344287,1
421,-0.05217288936732165,0.13999621515209829,0.18730753013636636,1
422,0.47499745167447727,0.056656354704745074,0.06174466378508213,1
423,0.5660617786826894,0.24835723003999524,0.02316399351792174,1
424,0.3743737768287475,-0.057898712584568676,0.10352478717267703,1
425,0.3743737768287475,-0.057898712584568676,0.10352478717267703,1
426,0.3152944140590365,0.25001721000301763,0.03552242148071263,1
427,0.6447068633410779,0.13647006161788328,-0.03299203994744857,1
428,0.6145208125887004,0.16022316387996724,-0.15487253947587443,1
429,0.5569402409145972,0.17410125995521097,-0.018811016302247185,1
430,0.38450016020534894,0.08368398490350004,0.07834492000217175,1
431,0.07012416004649163,0.11150244230685875,0.022662486103824563,1
432,0.7186813208235755,0.27162014321315137,0.1462689578177946,1
433,0.41480055088976125,0.02044574642526525,-0.0489343443857956,1
434,-0.0032263709904022365,-0.04961401450735001,0.13844092457754348,1
435,0.2887203285157886,0.14043865378059375,0.0585317705392849,1
